image,ground_truth,base_pred,ft_pred,base_cer,ft_cer,base_wer,ft_wer,base_acc,ft_acc,base_precision,ft_precision,base_recall,ft_recall,base_f1,ft_f1
test_0038970.tif,THE,"(THE ,",THE,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0029041.tif,basement.,basement.,basement.,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0024737.tif,further,hater,huather,0.5714285714285714,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0072864.tif,School,"Say,",Schou,0.8333333333333334,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0029099.tif,BUS,arent,RUS,1.6666666666666667,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0012292.tif,TO,ie,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0097730.tif,PQ1209,131203 |,POTROS,0.8333333333333334,0.8333333333333334,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0099016.tif,had,had,had,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0004359.tif,Time,i,A,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0051391.tif,CARE,Coane.,CARE,0.75,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0074000.tif,Regard,os,Regard,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0021865.tif,be,ve,be,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0068648.tif,BY,> BY |,BY,2.0,0.0,2.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0
test_0096602.tif,give,| Ess,give,1.25,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0102088.tif,Fruit,pauitt,Busi,0.6,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0031370.tif,shot,o<,aut,0.75,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0018755.tif,Peace.,", Fras",Chace,1.0,0.5,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0065276.tif,HPR,2,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0066465.tif,UC,ar,UC,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0013198.tif,should,9 shold,should,0.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0036750.tif,THE,es,a,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0022403.tif,MARCOS,_vancoss,MARCOS,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0025426.tif,lt.,ok,Te.,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0047631.tif,pure,a pe »,pure,1.25,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0000455.tif,In,1Iu!,Jin,1.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0041849.tif,TRADER,,RK,1.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0017708.tif,IT,sa.,IIT,1.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0009123.tif,close,«de,dose,0.8,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0064759.tif,Edited,‘Edited |,Edited,0.5,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0015867.tif,PACK,rPaCK,PACK,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0068917.tif,of,of,of,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0002549.tif,was,cna,was,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0086461.tif,COMM&,COMM 8,COMM,0.4,0.2,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0070411.tif,SPECIAL,ar,IGA,0.8571428571428571,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0047821.tif,I'll,i,TH,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0026462.tif,Experimental;,Stent,Engin,0.7692307692307693,0.7692307692307693,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0070771.tif,immer,set,inmunecr,0.8,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0085261.tif,Mktd.,Ait. b,Mid.,1.0,0.4,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0077449.tif,Jowa,“dously,Jews,1.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0020581.tif,P3,Be,PO,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0089883.tif,CLASSICO,yay,RR,0.875,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0056747.tif,Nation's,2 Notions |,Netionte,0.75,0.375,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0010753.tif,STAR,STAR,ALN,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
test_0095087.tif,in,TH,in,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0100741.tif,65g,ry,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0078963.tif,mothproof,“ methprat,mothpreaf,0.6666666666666666,0.2222222222222222,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0036770.tif,Greene,.,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0088798.tif,RADAR,ee,A,1.0,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0004068.tif,Your,B,TH,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0035646.tif,wise,2 wise 7,tuise,1.0,0.5,2.0,1.0,0.0,0.0,0.3333333333333333,0.0,1.0,0.0,0.5,0.0
test_0000812.tif,CUCA,Fovon-],CUCA-,1.75,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0000507.tif,Service,ve,Se,0.7142857142857143,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0022096.tif,ia,ot,in,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0010258.tif,ale,Yeo,gle,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0033056.tif,CLOCK,- coe,CLOCK,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0081103.tif,"him,",hi,"him,",0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0084542.tif,all,wah,all,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0034300.tif,for,afc,For,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0054893.tif,ARK,rc,A,0.6666666666666666,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0033123.tif,ER,sR,AR,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0026916.tif,RU,“ie,PL,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0076790.tif,service,sss,sense,0.8571428571428571,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0097765.tif,Colo,44,VI,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0037592.tif,E.C,oy,EC,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0012648.tif,if,aify,it,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0088008.tif,and,=,a,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0026843.tif,SATURDAY!,uepey!,MTUGDAY!,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0077077.tif,upo,up,upo,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0047705.tif,CABOTTE»,CABOTTE %,CABOTTE?,0.25,0.125,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0019617.tif,fn,=,St,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0055620.tif,INFAMOUS,"tng,",SSBAMDUS,0.875,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0071704.tif,with,with:,with,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0086207.tif,VIII,ea,I,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0098745.tif,Lorry,4,Lar,1.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0024405.tif,Add,=,Ade,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0021686.tif,YORK,Wor,YORK,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0080380.tif,klokken,klokken-,klokken,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0003685.tif,not,is ot,not,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0070521.tif,"Watson,",“watson,"Watson,",0.2857142857142857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0100932.tif,cisco,EY,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0055275.tif,La,.,Le,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0089006.tif,IN,\¥,A,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0059962.tif,Alas,Was,Nod,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0005515.tif,should,Be,ao,1.0,0.8333333333333334,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0088927.tif,for,3 for |,for,1.3333333333333333,0.0,2.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0
test_0094768.tif,the,erste,the,1.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0063821.tif,his,vhis,his,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0024327.tif,SONGS,‘SOuge.,SQwGS,0.8,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0089248.tif,Don't,uy,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0049415.tif,VILLAINS!,VILLAINS!,VILLAINS/,0.0,0.1111111111111111,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
test_0001739.tif,eg,eG,LOO,0.0,1.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
test_0015883.tif,IIII,yr,I,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0091977.tif,recruit,rca,recrait,0.7142857142857143,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0047331.tif,FLEET,YFLEET,FLEET,0.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0072243.tif,Printing,Printing,Printing,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0022628.tif,abettos.,sist,sherio,0.875,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0074081.tif,give,give.,give,0.25,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0029709.tif,successes,a sucesses,successes,0.3333333333333333,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0015513.tif,QUIROS,-quiRgm,OUTROS,0.5,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0055073.tif,IN,Essa,ATE,2.0,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0050593.tif,TOUR,(eon,Pour,1.0,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0062071.tif,PM,aig,PAU,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0060443.tif,Close,cose,dose,0.2,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0017913.tif,WILLIAMS,‘),OR,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0078057.tif,absinth,Sy,assintn,0.8571428571428571,0.2857142857142857,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0022902.tif,+.ˍˍˍ,— 7,Ta,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0019339.tif,www.thegroceries.co.uk,siete,wp,0.9090909090909091,0.9545454545454546,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0058463.tif,Sweden3G,“Sweden3G-,SwedenaG,0.25,0.125,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0025784.tif,out,boul,oul,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0018517.tif,TIME,TEMS,TaRRe,0.5,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0082167.tif,Council,——,cd,1.0,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0001481.tif,Instagram,—s,inttgom,0.8888888888888888,0.4444444444444444,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0095881.tif,WN,sis,LAT,1.5,1.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0080869.tif,SC,‘ey,SE.,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0042793.tif,(c),“or,fe,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0003498.tif,"challenges,",= chalga,"challenges,",0.7272727272727273,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0030789.tif,the,o the u,the,1.3333333333333333,0.0,2.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0
test_0086497.tif,Comision,- comisionh,Comixtan,0.375,0.375,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0011313.tif,asics,asics,asks,0.0,0.4,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
test_0006929.tif,crowded,mcrowed,crowded,0.2857142857142857,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0049476.tif,SUPERMAN,<4,ST,1.0,0.875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0094117.tif,POWER,a,wee,1.0,0.6,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0002140.tif,nonfiction,frien,nonfiction,0.7,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0016291.tif,WARNER,j,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0031587.tif,CABINET,"CABINET,",CABINET,0.14285714285714285,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0033005.tif,ASTE,4,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0022621.tif,"E,",nae,E..,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0026220.tif,voor,voor,VOOr,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0051997.tif,Holidays,d Holidays.,Holidays,0.375,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0074665.tif,Stra,Str,Str,0.25,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0096412.tif,information,re,pps,0.9090909090909091,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0001933.tif,The,bn he,The,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0011501.tif,nachste,sacs,nachite,0.5714285714285714,0.14285714285714285,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0040534.tif,MAR,2),A,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0007544.tif,av,aave,a,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0067138.tif,QuARTER,ae,EE,0.7142857142857143,0.8571428571428571,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0075445.tif,TO,“|,Te.,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0061608.tif,View,b,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0097485.tif,fruits.,a,"fhts,",1.0,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0092806.tif,FINED,D FINED €,FINED,0.8,0.0,2.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0
test_0072330.tif,LEWIS,LEWIS,LEWIS,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0026204.tif,MONDIAL,7,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0032694.tif,health,ina,healt,0.8333333333333334,0.16666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0093357.tif,construed,¢ construed ¢,construed,0.4444444444444444,0.0,2.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0047958.tif,Wish,_Wish L,Wish,0.75,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0025497.tif,In,ins,Ion,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0087278.tif,FIRM,FIRM,FART,0.0,0.5,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
test_0028170.tif,U.S.NAVY,YOM,OSHAVY,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0009847.tif,appreciative,ie,Sppcaine,0.8333333333333334,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0025283.tif,MEN,RMEN,MEN,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0062565.tif,afforded,e aftorded,afforded,0.375,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0091496.tif,Project,neat |,Project,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0082139.tif,OF,1 OF,OF,1.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0097924.tif,"campus,","| campus,","campus,",0.2857142857142857,0.0,1.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0076097.tif,Level,sito,levd,1.0,0.4,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0086998.tif,PLEMENTATION,MA,A,0.8333333333333334,0.9166666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0063397.tif,&AROMA,& AROMAT,AROMA,0.3333333333333333,0.16666666666666666,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0057992.tif,(Verenigde,19 (VoranigdeS,erenipde,0.6,0.3,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0015389.tif,THE,=,AE,1.0,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0061147.tif,Dirk,oo,Da,1.0,0.75,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0074915.tif,x²,ai,a,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0069265.tif,ter,ft,te,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0016813.tif,Specialty,| Spec,Specialty,0.7777777777777778,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0063129.tif,TIME,one,TINE,0.75,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0047481.tif,Fantasy,Fantasy,Fantasy,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
test_0001127.tif,LEUPHANA,peurtone,XUPHANA,0.625,0.25,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0041437.tif,VART,ee,AT,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0009563.tif,THE,me,THE,0.6666666666666666,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0054631.tif,LEAGUES,oe,LANPER,0.8571428571428571,0.5714285714285714,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0020961.tif,John,a,Jen,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0001317.tif,consequir,“pe,ami,0.8888888888888888,0.8888888888888888,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0072680.tif,The,The |,The,0.6666666666666666,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.6666666666666666,1.0
test_0031859.tif,.BYU,|,SOT,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0010704.tif,Fox,3 Foxe,Fox,1.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0033059.tif,Start,,,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0034496.tif,Wil,in,A,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0044702.tif,unlefs,ule,unlefs,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0061519.tif,Security,¥),,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0030942.tif,NOV.,", NOV. §",Nov.,1.0,0.0,2.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0
test_0068646.tif,AMERICA,YAMERIGA1,AMERICA,0.42857142857142855,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0018152.tif,said.,“said.,said.,0.2,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0016635.tif,hamburger,H hamburger «,hamburger,0.4444444444444444,0.0,2.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0
test_0062857.tif,www.dell.com,udlicom,www.dell.com,0.5833333333333334,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0075382.tif,culture,cra,calire,0.7142857142857143,0.42857142857142855,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0024682.tif,I'v,nv,ny!,0.6666666666666666,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0096878.tif,for,d'or b,for,1.3333333333333333,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0052209.tif,tapestry.,tapestry.,tapestry,0.0,0.1111111111111111,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
test_0046388.tif,REGISTER,_ REGISTER F,REGISTER,0.5,0.0,2.0,0.0,0.0,1.0,0.3333333333333333,1.0,1.0,1.0,0.5,1.0
test_0021252.tif,Coca-Cola.,‘,A,1.0,0.9,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0013256.tif,for,ce forn,for,1.3333333333333333,0.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
test_0099657.tif,ROCKSAT,i,Cook,1.0,0.7142857142857143,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0060125.tif,LL,Rim,,1.5,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0038350.tif,surrounded,sare,pura,0.7,0.8,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0059616.tif,Sep,—,BaD,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
test_0071156.tif,IN,ce,IN,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
